date,code,name,entry_price,exit_price,qty,profit_loss,profit_loss_pct,exit_reason,exit_time,mfe_pct,mae_pct,material_strength,volume_surge,gap_pct
20260210,6518,三相電機,1100.0,1122.0,300,6600.0,2.0,利確,09:05,3.4545,0.0,強,14.168115942028985,-11.361804995970992
20260212,7898,ウッドワン,1079.0,1100.58,300,6473.999999999978,1.9999999999999931,利確,09:05,2.1316,0.0,強,6.647368421052631,0.7469654528478031
20260216,6494,ＮＦＫホールディングス,142.0,140.58,2800,-3975.999999999965,-0.9999999999999911,損切り,09:09,3.5211,-1.4085,中,17.17606556859277,-6.578947368421051
20260217,7946,光陽社,2140.0,2182.8,100,4280.000000000018,2.0000000000000084,利確,09:37,2.3364,0.0,中,8.242677824267782,-18.66210566324591
20260218,1436,グリーンエナジー＆カンパニー,2701.0,2755.02,100,5401.999999999998,1.9999999999999993,利確,09:06,2.0733,0.0,強,4.918836140888208,-11.297208538587844
20260219,6838,多摩川ホールディングス,878.0,869.22,400,-3511.999999999989,-0.9999999999999969,損切り,09:20,0.1139,-1.139,強,6.189624329159213,-7.869884575026232
20260220,8912,エリアクエスト,172.0,170.28,2300,-3955.9999999999973,-0.9999999999999993,損切り,09:02,0.0,-1.1628,強,6.3654399079931,-0.5780346820809301
20260224,7774,ジャパン・ティッシュエンジニアリング,628.0,621.72,600,-3767.9999999999836,-0.9999999999999957,損切り,09:11,0.9554,-1.2739,中,4.852646337188924,-7.511045655375548
20260225,6772,東京コスモス電機,1375.0,1361.25,200,-2750.0,-1.0,損切り,10:21,1.7455,-1.0909,強,5.563524590163934,-0.506512301013029
20260227,9171,栗林商船,1808.0,1844.16,200,7232.000000000016,2.0000000000000044,利確,09:00,2.4889,0.0,中,13.051840331778122,-16.988062442607898
